file_id,split,label,prev_text,curr_text,audio_path
1_0_4_03,train,Disgust,جو ادمی باپ کے پیسے جوئے میں اڑاے اس سے کیا امید رکھی جا سکتی ہے چلو راحیلہ صاحبزادے کو ارام کرنے دو,کیا کروں ان سب کا باقی کام تو تم سے ہو نہیں رہے,audio/1_0_4_03.wav
1_0_4_19,train,Disgust,رکھ دو نا نہیں پینا مجھے,کہا ہے نا کہ نہیں پینا رکھ دو ادھر تمہیں بات سمجھ نہیں اتی ہے,audio/1_0_4_19.wav
6_1_3_17,train,Boredom,کیا ہو گیا ہے امی,نہیں سر وہ,audio/6_1_3_17.wav
5_0_3_06,train,Boredom,تیرے مشورے پہ عمل کر کے بھی دیکھ لیتے ہیں,تھوڑا سا قرضہ ہے اور مل جائے,audio/5_0_3_06.wav
6_1_5_44,train,Happy,میری چمک چھلو,اوئے ہوئے حسن کے ساتھ نزاکتیں میں صدقے جاؤں میری جان,audio/6_1_5_44.wav
1_0_6_08,train,Neutral,سدھر جائے گی اپا ایک بار شادی ہو گئی نہ تو ٹھیک ہو جائی گی,بہت شکریہ اپا بھائی کا مان رکھنے کا,audio/1_0_6_08.wav
2_0_7_21,train,Sad,ٹھیک ہے میں میں نے تو اپنی پوری کوشش کر لی ہے تم بھی کر کر دیکھ لو میں تمہارے ساتھ ہوں,لیکن اس میں حیا کا کیا قصور ہے,audio/2_0_7_21.wav
5_0_4_04,train,Disgust,بھائی یہ جرگا ہے ولیمے کی دعوت نہیں کہ سب میں سب کو پیغام بھیجتا ہوں,منشی تو کیا مجھے بے وقوف ادمی سمجھتا ہے,audio/5_0_4_04.wav
3_0_5_16,train,Happy,وعلیکم السلام جیتی رہو,وعلیکم السلام جیتے رہو جیتے رہو,audio/3_0_5_16.wav
9_1_7_29,train,Sad,اس وقت سب بھول جاؤ,میرا بیٹا یہ میرا بیٹا ایسے کرے گا میرے ساتھ,audio/9_1_7_29.wav
10_1_4_02,train,Disgust,تم مجھ سے میری عزت کیا چھینو گے,یہاں سب کو جسم دیکھنا اور دکھانا ہے ایکٹرس نے,audio/10_1_4_02.wav
10_1_2_08,train,Fear,اماں میرے سر پر قرضہ ہے مجھے کوئی اور کام نہیں اتا,اپ نے کیوں بات کی کیا سوچ رہا ہوگا اس کی منگنی ہو چکی ہے,audio/10_1_2_08.wav
7_1_7_23,train,Sad,مجھے نا یہاں پر بہت اکیلا اکیلا لگ رہا ہے,میں شاید ایک دن اور یہاں پر رُکی نا میرا دم گُھٹ جائے گا,audio/7_1_7_23.wav
7_1_5_29,train,Happy,پیسہ کماؤں گی تو ائے گا تو کھانا,اچھا لگتا ہے,audio/7_1_5_29.wav
1_0_7_09,train,Sad,جہاں ارا اس سے ملا ہوں تو ہو مجھے اندازہ ہوا ہے کہ,میں نے زندگی میں کتنا نقصان اٹھایا ہے,audio/1_0_7_09.wav
10_1_6_49,train,Neutral,ہر کامیابی کے پیچھے بہت بڑی قیمت ہوتی ہے,پا کے کھو دیتی اسی لیئے کھو دیا,audio/10_1_6_49.wav
8_1_5_19,train,Happy,تاکہ اپ سب لوگ کی مسکراہٹ ایک ساتھ دیکھ سکیں,کبھی کبھی پہیلیاں بجھوانے میں مزہ اتا ہے,audio/8_1_5_19.wav
6_1_1_48,train,Angry,اتنی عزت یاد تھی تو کیوں جانے دیا مجھے,ماری رہی تھی نا انتظار نہیں کر سکتا تھا کیا تھوڑا,audio/6_1_1_48.wav
2_0_6_39,train,Neutral,خالہ میں نہیں سمجھتا کہ ہمیں ڈھنڈورا پیٹنے کی ضرورت ہے,یہ ہمارا ذاتی معاملہ ہے بس گھر میں ہی رہے تو اچھا ہے,audio/2_0_6_39.wav
3_0_1_27,train,Angry,ہو سکتا ہے اسی درد کو سہ کر یہ مسلمان ہو جائے,فورا طور پر یہاں سے رخصت ہو جاؤ,audio/3_0_1_27.wav
2_0_1_35,train,Angry,میرے بھائی کے خلاف ایف ائی ار کٹوا کر تم اسی گھر میں واپس اگئی,تم اپنا منہ بند رکھو,audio/2_0_1_35.wav
4_0_7_30,train,Sad,ابا کا بازو ایک کٹا کھڑا ہے تیرے سامنے تو دوسرا بازو ہے,اماں کا کیا ہوگا گھر کیا ہوگا سوچنا سمجھ بھائی تیری مہربانی ہے یار,audio/4_0_7_30.wav
4_0_4_20,train,Disgust,کوئی برائی ہے کیا مجھ میں میری محبت میں کوئی برائی ہے تو بتاؤ بولو,اگر میں تم سے عزت نیک نامی کا سودا کرنا چاہتا ہوں تو بدلے میں تم بھی بدنامی اور رسوائی کے ازمائش سے گزارنا چاہتی ہو مجھے سوداگر تو تم بھی ہو زوہرا,audio/4_0_4_20.wav
2_0_3_12,train,Boredom,اس وقت ہماری عزت اپ کے ہاتھ میں ہے اس سے مت اچھالے,جا کر سو جاؤ بہت دیر ہو گئی ہے,audio/2_0_3_12.wav
8_1_7_08,train,Sad,میرے وجود کو اُس کی چاہت سے کوئی غرض نہیں,لوگوں کی نظریں اُن کے سوالات اُن کے جوابات میں کیسے دوں گی ڈیڈ,audio/8_1_7_08.wav
7_1_3_44,train,Boredom,ہر جگہ اپنے شوہر کے ساتھ جاتے رہوں,سب خیریت ہے نا,audio/7_1_3_44.wav
10_1_7_21,train,Sad,دنیا کی کوئی بھی شے میرے دل کو آباد نہیں کر سکتی,اگر کوئی اجر تھا بھی تو اُسے میرے گناہ کھا گئے,audio/10_1_7_21.wav
1_0_7_49,train,Sad,میں نے تمہاری زندگی کے بہت سے قیمتی سال اپنی نفرت سے ضائع کر دیے,کو تم سے کی ہوئی پہلی محبت میری ساری زندگی نگل گئی,audio/1_0_7_49.wav
9_1_5_34,train,Happy,دیکھو ارام سے شاپنگ کر اتے ہیں,وعلیکم السلام بالکل ٹھیک کیسی ہو,audio/9_1_5_34.wav
9_1_3_36,train,Boredom,میں جو کچھ کیا ٹھیک کیا,ہاں کچھ دوائیاں ختم ہوئی ہیں لیتی انا,audio/9_1_3_36.wav
3_0_6_08,train,Neutral,وہ نازیہ کا ایڈریس اور فون نمبر بھول تو نہیں ائے,اچھا بہرحال تمہیں کوئی بھی پرابلم ہو فورا اس سے کہنا,audio/3_0_6_08.wav
8_1_6_43,train,Neutral,اچھا چلیں کوئی بات نہیں اپ اپنے کام پر دھیان دیجیے,میں میں اپ کی ساری ذمہ داری کو اپ کے ساتھ نبھاؤں گی,audio/8_1_6_43.wav
7_1_5_04,train,Happy,بہت اچھی,اپ کی اجازت ہو تو میں یہ ربن اتار دوں,audio/7_1_5_04.wav
10_1_1_05,train,Angry,تم مجھے پا نہیں سکتے,تم مجھے پا نہیں سکتے,audio/10_1_1_05.wav
2_0_7_16,train,Sad,سب کے سامنے وجی کو ہتھکڑی لگا کر اریسٹ کر کے لے گئے,اور بہت اکیلا ہو گیا ہوں شاید مجھے تمہاری ضرورت ہے,audio/2_0_7_16.wav
4_0_1_48,train,Angry,چلاو گولی دیکھ کیا رہے ہو چلاو گولی,تو ملائکہ کو مارو نا بے وفائی تو ملائکہ نے کی ہے نا تمہارے ساتھ,audio/4_0_1_48.wav
6_1_7_20,train,Sad,میں نے اُس وقت یہ کیوں نہیں سوچا کہ میں کیا کر رہی ہوں,آہ میرے خدا میں کس عذاب میں پھنس گئی ہوں,audio/6_1_7_20.wav
3_0_2_21,train,Fear,اسے کہہ دو یہاں سے چلا جائے,اور اگر تم بھی سن رہے ہو تو یاد رکھنا,audio/3_0_2_21.wav
10_1_1_18,train,Angry,لوگ کہتے ہیں کہ بھائی محافظ ہوتا ہے,لیکن میرا بھائی اپنی بیوی کے اشاروں پہ چلنے والا ایک زن مُرید ہے,audio/10_1_1_18.wav
1_0_5_15,train,Happy,پسند بدل جاتی ہے بھائی نہیں دل کرتا کسی وقت,پرہیزی کھانا کھا کھا کے میرا دل خراب ہو رہا ہے اج تم اچھا سا بنا ہو بس,audio/1_0_5_15.wav
2_0_5_13,train,Happy,کمال ہے یار تو تو چھا گیا,میری طرف سے ٹریٹ تھی میں دے دوں گا,audio/2_0_5_13.wav
1_0_6_41,train,Neutral,بڑے اگر اپنا دل بڑا کر لیں نہ تو چھوٹوں کی چھوٹی چھوٹی باتوں کو بھولانا کوئی مشکل کام نہیں ہے,اور منیر صاحب کو اندر بھیجو میرے پاس,audio/1_0_6_41.wav
7_1_5_38,train,Happy,اب اللہ نے حسن سے نواز ہی دیا ہے تو پھر کیش کیوں نہ کریں,ہاں ویسے ایسے بھی کیا جا سکتا ہے,audio/7_1_5_38.wav
10_1_4_45,train,Disgust,تم کہنا کیا چاہتی,اپنے کسی دوست سے بات نہیں کرتی,audio/10_1_4_45.wav
10_1_2_24,train,Fear,اس عورت کا قاتل جس سے وہ عشق کرتا تھا,ابا میں اسے نہیں ملوں گی,audio/10_1_2_24.wav
1_0_3_29,train,Boredom,نہیں میں کافی دیر سے ایا ہوں میں جا ہی رہا تھا,بچہ ہے ابھی سمجھ رہا ہے کام کو,audio/1_0_3_29.wav
5_0_4_41,train,Disgust,کیا کرو جاہل لوگ ہیں بدتمیز لوگ ہیں ان کو کوئی عقل نہیں ہے,سر اتنا بڑا فارم ہاؤس بنایا ہے اور پلیٹیں چھوٹی چھوٹی,audio/5_0_4_41.wav
6_1_3_07,train,Boredom,یار ایک تو تُو مرنے کے لیے تیار بیٹھی رہا کر,ارے نہیں یار,audio/6_1_3_07.wav
5_0_1_32,train,Angry,اوئے لیپ ٹاپ کا کہا تھا یہ کیا لے کر ایا ہے یہ کیا رکھا ہوا ہے چھوڑو اسے,کیا بہن بہن لگایا ہوا ہے تو نے,audio/5_0_1_32.wav
5_0_5_04,train,Happy,سنیے اب تھوڑی دیر پہلے ہم دونوں کی شادی ہوئی ہے ہم اسی سلسلے میں حاضر ہوئے ہیں,اگر یہ شادی کے لیے تیار ہو جائے تو میرا تو بینڈ بج جائے گا,audio/5_0_5_04.wav
6_1_4_09,train,Disgust,تو نہ کیا کریں نا فون,تو کیا کروں یار اٹھ سال پہلے ماں باپ نے منگنی کر دی,audio/6_1_4_09.wav
4_0_7_35,train,Sad,کتنی مشکل ہوئی ہوگی نا اماں کو,اچھا نہیں کیا اپ نے میرے ساتھ دکھ ہوا,audio/4_0_7_35.wav
4_0_6_42,train,Neutral,میں غم میں اپنوں کو یاد نہیں کرتا خوشی میں کرتا ہوں,میرے دولت خانے کے دروازے اپ کے لیے ہمیشہ کھولے ہیں اپ ائیں گے تو خوشی ہوگی مجھے,audio/4_0_6_42.wav
5_0_3_31,train,Boredom,او سر رہنے دیں,ابھی عشق کے امتحاں اور بھی ہیں,audio/5_0_3_31.wav
3_0_3_47,train,Boredom,دو چار سیگریٹ تو وہاں بھی پی لیتا تھا ایسی کوئی عادت نہیں ہے اس کو,سب خیریت ہے نا شیخ صاحب,audio/3_0_3_47.wav
3_0_7_25,train,Sad,ماں باپ لاکھوں گہرے ہو گئے ہیں,تھی ایک لڑکی جب میری شریک حیات بننے والی تھی,audio/3_0_7_25.wav
9_1_1_27,train,Angry,صبح صبح کیسی منحوس خبر سنا دہی,ارے کلیجہ منہ کو اگیا میرے,audio/9_1_1_27.wav
6_1_2_22,train,Fear,جانے دو انہیں پیچھے بتانا,مجھے تو ابو نے لینے انا تھا یہ کہاں سے اگئے,audio/6_1_2_22.wav
3_0_6_17,train,Neutral,میرا مطلب ہے کسی لوہار یا درخوان کو بلا کر یہ کام کرا لیں,ہم یہ کر سکتے ہیں کہ کل کسی وقت ا کر اس گیٹ کو کنڈی اور تالا لگا دیں,audio/3_0_6_17.wav
7_1_5_18,train,Happy,ابھی منگنی ہوئی کہاں ہے ابھی تو صرف ایک کہاں ہوئی ہے,تم تو یار میرا دماغ پر لے,audio/7_1_5_18.wav
3_0_1_49,train,Angry,جانے دو اسے,نوکروں کی فوج کی خدمت,audio/3_0_1_49.wav
4_0_7_03,train,Sad,سودا لگتا ہے تو میں یہ کمتری بالا طری کا سودا,کچھ اور دکھائی نہیں دیتا نا تمہیں,audio/4_0_7_03.wav
2_0_3_17,train,Boredom,کیا ضرورت ہے لفافے کی,تمیز نہیں ہے کسی اچھے محفل میں جانے کی,audio/2_0_3_17.wav
3_0_5_04,train,Happy,ضرورت نہیں ہے ہا ہا ہا ماں جی اس کی تو اشد ضرورت تھی,ہا ہا ماں جی اپ تو خامخواہ تکلف سے کام لے رہی ہیں اس عمر میں بھی,audio/3_0_5_04.wav
10_1_3_09,train,Boredom,پھر مومنہ بن کے رہ جاتی,اپ بار بار مجھے حسن جہاں بنا کے دنیا میں بھیجتے ہیں,audio/10_1_3_09.wav
3_0_5_30,train,Happy,ہا ہا اچھا اس کو کسی نے انگریزی کا طنہ دے دیا ہونا,چائے پلا دو تو رقیہ کی ساری بے وقوفیاں معاف کر دوں گا,audio/3_0_5_30.wav
8_1_5_01,train,Happy,بیوی ہی ہوں,تمہاری پسند تھی نا,audio/8_1_5_01.wav
4_0_7_19,train,Sad,میرا تمہارے علاوہ اور بیگم صاحبہ کے علاوہ اور کوئی نہیں ہے,اگر اپ نے مجھے نہ رکھا تو انہی گلیوں میں نوکری ڈھونڈتا رہوں گا مجھے یہ ماحول چاہیے,audio/4_0_7_19.wav
7_1_5_07,train,Happy,میں نے سوچا کہ شاید گونگٹ اس سے زیادہ اچھا لگے,بہت کچھ,audio/7_1_5_07.wav
2_0_3_48,train,Boredom,بغیر ملے ہی جا رہی تھی,تم نے اس سے کہا ہے ائندہ یہاں نہیں اؤں گی,audio/2_0_3_48.wav
3_0_3_30,train,Boredom,جب میں وہاں پہنچا تو میچ زوروں پر چل رہا تھا,ہیلو بھائی اج سے یہ ذمہ داری بھی میں تمہارے ہاتھ پر رکھ رہا ہوں,audio/3_0_3_30.wav
4_0_6_34,val,Neutral,اور مجھے بگڑی ہوئی چیزوں کو ٹھیک کرنے کا شوق ہے صاحب ٹھیک کر کے اپنے سرونٹ کوارٹر میں رکھ لیتا ہوں میرے ابا بھی یہی کرتے تھے,یہ سارا سامان 25 30 سالوں میں اکٹھا ہوا ہے صاحب کل کی بات نہیں,audio/4_0_6_34.wav
5_0_2_30,val,Fear,یہ بتاؤ کیا کر سکتے ہیں لیکن گناہ تو ہوا ہے نا,راجہ بھیڑیا نکلا,audio/5_0_2_30.wav
7_1_7_19,val,Sad,جانتے نہیں ہیں کیا اپنی بہن کو آپ,مجھے آپ کی بہت یاد آرہی تھی بھیا,audio/7_1_7_19.wav
8_1_1_47,val,Angry,اس کی ضرورت نہیں ہے باسم انکل کی وہ واپس نہیں ائے گا,ان کی انکھوں میں اپنے لیے ارمان نظر نہیں اتے ان کی خواہشیں نظر نہیں اتی تمہیں,audio/8_1_1_47.wav
5_0_3_05,val,Boredom,چل بہت پہلے سے جانتا ہوں میں اِست کو,تیرے مشورے پہ عمل کر کے بھی دیکھ لیتے ہیں,audio/5_0_3_05.wav
4_0_4_04,val,Disgust,یہ سارا دن ماں کے گھٹنے سے لگا رہے گا کیا ہزار کام ہیں باہر چلو بس,تو کیا کرو اماں تو چاہتی ہے اس کی طرح سارا دن بغیر کسی وجہ کے بغیر کسی بات کے دانت نکلتا رہوں,audio/4_0_4_04.wav
1_0_7_30,val,Sad,میرے پاس کچھ نہیں بچے گا,زمین سے میں گاؤں سے ہاتھ اٹھا لوں گا یہ میرا وعدہ ہے,audio/1_0_7_30.wav
2_0_3_23,val,Boredom,اب بھابھی اصل میں ہوا یہ کہ,وہ اصل میں ہوا یہ کہ,audio/2_0_3_23.wav
2_0_4_32,val,Disgust,نہیں مان رہا نا وہ بڈھا گھر ا کر اس نے کافی ہنگامہ کیا ہے,دیے تو تھے پیسے اس کا بل الگ ہوگا,audio/2_0_4_32.wav
10_1_2_04,val,Fear,میں یہ کپڑے نہیں پہنوں گی,میں روز اپ سے کہتی ہوں ہاں,audio/10_1_2_04.wav
6_1_5_39,val,Happy,وہ زمانے گئے جب لڑکے کیا کرتے تھے میری جان,دیکھنا اب میں کیا کرتی ہوں,audio/6_1_5_39.wav
1_0_4_31,val,Disgust,کیسے بھول سکتا ہوں میں ایک بیٹی کو جنم دینے باوجود تم نے کبھی ماں کے فرائض ادا ہی نہیں کیے,زندگی تو میری برباد کر گی تم,audio/1_0_4_31.wav
6_1_1_23,val,Angry,اج سے میرا اور تمہارا رشتہ ختم,جو کچھ اپ کرتے پھر رہے ہیں نا کیا سمجھتے ہیں کسی کو کچھ پتہ نہیں چلے گا,audio/6_1_1_23.wav
5_0_7_42,val,Sad,سب سب خدا کی مرضی ہوتی ہے,او ہو میں اپ کو لفظ با لفظ ساری کہانی سناتا ہوں,audio/5_0_7_42.wav
2_0_2_35,val,Fear,وجی اج اور کل وہاں رہے گا لوک اپ میں,فوجی تم ٹھیک تو ہو جاؤ گے,audio/2_0_2_35.wav
3_0_7_01,val,Sad,اور یہ بھی جائز نہیں ہے کہ تم بے وقت شرع کو بیچ میں لے ائو,انہی لوگوں میں رہنا ہوتا ہے اسی دنیا میں رہنا ہے,audio/3_0_7_01.wav
6_1_3_50,val,Boredom,انسان کے بس میں تھوڑی ہوتا ہے اندر کی خاموشی کو توڑنا,واقعی ہی ابو کے سوا کوئی بھی نہیں ہے ہمارا,audio/6_1_3_50.wav
7_1_4_23,val,Disgust,بتایا تھا میں نے آپکو,اور وہ اچھی بات ہے جو تمہاری امی نے کی ہے,audio/7_1_4_23.wav
5_0_2_45,val,Fear,جیسا بھی ہے تو سیدھا سیدھا الزام ہی,میں غریب ادمی ہوں,audio/5_0_2_45.wav
1_0_1_45,val,Angry,اور تو نے کون سا تھوڑی دیر میں جا کر سارا کورس حفظ کر لینا ہے,اگر اپ لوگوں نے جو سزا دینی ہوگی وہ دے دیجئے گا,audio/1_0_1_45.wav
6_1_2_04,val,Fear,میرا ضمیر کیا کہہ رہا ہے کہ مجھے کیا کرنا چاہیے,میں نہیں لڑ سکتی یہ کیس,audio/6_1_2_04.wav
4_0_4_12,val,Disgust,اچھا چلو اب بکو مت زیادہ باتیں کرنے کی ضرورت نہیں ہے,یار بکواس بند کر دے یار عیسی میں نے تھپڑ مارنا تیرے منہ پہ,audio/4_0_4_12.wav
1_0_6_26,val,Neutral,میں ہر رشتوں کو اس کے مقام پر دیکھنا چاہتا ہوں اپا,میں چاہ رہا ہوں دل صاف کر کے لوگوں کو معاف کر کے زندگی گزاروں,audio/1_0_6_26.wav
5_0_5_43,val,Happy,اس رات اپ نے اس خوبصورت پارٹی اور ارینج کی ہے اپ کو پتہ ہے اپ کا بھائی فنکار ادمی,اچھے کپڑے پہننے کے شوقین سوٹ خریدا تھا اس کا بل ہے کل لے لوں گا سر اپ سے ہیں سر,audio/5_0_5_43.wav
5_0_7_08,val,Sad,اس عورت نے میری زندگی برباد کر دی ہے,جا اس سے پوچھ کہ اس کا کس کے ساتھ چکر چل رہا ہے کیا بدلہ لے رہی ہے مجھ سے,audio/5_0_7_08.wav
5_0_2_27,val,Fear,یار یہ سائن ویجیٹل,خود ہی کیس لڑیں گے خود ہی مدعی بنیں گے اور ہم ایف ائی ار بھی کاٹیں گے,audio/5_0_2_27.wav
5_0_2_46,val,Fear,میں غریب ادمی ہوں,اپ دیکھیں حضور یہ بول رہا ہے نا ان کے جو ورڈز ہیں نا وہ سنائی نہیں دیتے,audio/5_0_2_46.wav
8_1_7_31,val,Sad,اگر یہ ننھا وجود میرے ساتھ نہ ہوتا تو شاید میں پاگل ہو جاتی,اس نے مجھے جینے کی وجہ دی ہے,audio/8_1_7_31.wav
5_0_4_03,val,Disgust,ان کو ذمہ داری کرنی تھی فصل کاٹنی تھی,بھائی یہ جرگا ہے ولیمے کی دعوت نہیں کہ سب میں سب کو پیغام بھیجتا ہوں,audio/5_0_4_03.wav
8_1_5_07,val,Happy,مجھے خود کو اچھا لگنا ہے کسی اور کو نہیں,تب بھی وہ مجھ سے اتنی محبت کرے گا,audio/8_1_5_07.wav
9_1_5_47,val,Happy,اس کے انے سے پورے گھر میں روشنی ہوگی,رابیل رابیل تمہیں پتہ پتہ ہے کون ایا تھا,audio/9_1_5_47.wav
7_1_7_39,val,Sad,اُسکا پورا فیوچر برباد ہو جائے گا امی,یہ تم کیا کر رہے ہو اپنے ساتھ,audio/7_1_7_39.wav
10_1_2_09,val,Fear,اپ نے کیوں بات کی کیا سوچ رہا ہوگا اس کی منگنی ہو چکی ہے,پیر میں پیر میں کچھ چھپ گیا ہے شاید,audio/10_1_2_09.wav
8_1_5_17,val,Happy,تو میں بھی اکیلے میں اپ سے بہت ضروری بات کرنا چاہتی ہوں,اگر اپ برا نہ منائیں تو اپ چائے بنا کر لائیں گے ہمارے لیے,audio/8_1_5_17.wav
4_0_1_38,val,Angry,زندگی میں پہلی بار میں نے کسی پر بھروسہ کیا وہ توڑ دیا اپ نے,بس میری کہانی کو مت چھیڑیے میری کہانی کو مت چھیڑیے مت کریدیے میرے پرانے زخم کو,audio/4_0_1_38.wav
2_0_3_42,val,Boredom,وہ کہہ رہا تھا اگر تم واپس انا چاہو تو ایسا ہو سکتا ہے,شایان بہت اذیت سے گزرا ہے,audio/2_0_3_42.wav
10_1_3_49,val,Boredom,تمہارے پیر میرے جوتوں میں نہیں ہے اسی لیے تو میں اندازہ نہیں ہے,مجھے اس کے پاس آنا ہی نہیں چاہیے تھا,audio/10_1_3_49.wav
10_1_7_23,val,Sad,دل اب بھی نہیں مانتا کہ تم نہیں ہو,وہ بھی فیل ہوگیا اور پاس میں بھی نہیں ہوئی,audio/10_1_7_23.wav
5_0_6_06,val,Neutral,وہ اپنا سب کچھ کسانوں پر خرچ کر چکا ہے,یار میں تجھ سے بات کرنے ایا ہوں مطلب کہ سودا کرنے ایا ہوں,audio/5_0_6_06.wav
3_0_4_12,val,Disgust,تم کیوں مجھے پوری دنیا میں ذلیل کرنے پر تلی ہوئی ہو,یہ میں نے اتنا نام اتنا سارا کچھ بنایا ہے تمہارے پاگل پن کی نظر کرنے کے لیے,audio/3_0_4_12.wav
2_0_6_19,val,Neutral,اس کا مطلب ہے نہیں مانی ٹھیک ہے اب اپ کا ہم سے شکوہ نہیں بنتا,کھانا کھلاؤ انہیں اور گھر چھڑوا دو,audio/2_0_6_19.wav
8_1_7_19,val,Sad,بس ایک دفعہ میں آپ سے سننا چاہتی ہوں کہ آپ ہی صرف میرے ہیں,صدمے اور تکلیف سے نڈھال ہوں میں,audio/8_1_7_19.wav
8_1_4_23,val,Disgust,تم لوگ ان کا خیال نہیں رکھو گے ان کا تم ہی لوگ ان سے دور ہو,اللہ کا شکر ہے ہمارے گھر والے اتنے بے وقوف نہیں ہیں,audio/8_1_4_23.wav
6_1_4_49,val,Disgust,ہائے ہائے ایک تو امی پتہ نہیں چابی کیوں بھول جاتی ہیں,اگر میرے باپ کو پتہ چل جاتا انہیں کچھ ہو جاتا تو اس کا ذمہ دار کون ہوتا,audio/6_1_4_49.wav
7_1_6_32,val,Neutral,کیا بات کرنی ہے جلدی بولو مجھے بہت نیند ا رہی ہے میں نے سونا ہے,اپ کی خوشی میں میری خوشی ہے,audio/7_1_6_32.wav
5_0_7_11,val,Sad,پوچھو اس سے کہ کس کے ساتھ چکر چلایا ہوا ہے اس نے کس چیز کا بدلہ لے رہی ہے مجھ سے,ہائے میری بچی ارام اب موت کے بعد ہی ائے گا,audio/5_0_7_11.wav
8_1_2_07,val,Fear,نہیں ہے مجھے ضرورت تم لوگوں کی,کیا ہوگا تمہارا,audio/8_1_2_07.wav
3_0_1_03,val,Angry,دھوکہ دیا ہے تم نے مجھے,میں تم سے کوئی بات نہیں کرنا چاہتا,audio/3_0_1_03.wav
6_1_5_34,val,Happy,میٹھی میٹھی باتیں کریں گے,ہاں ایسے ہی کہتے ہیں,audio/6_1_5_34.wav
7_1_3_03,val,Boredom,لیکن یہ بات اب کوئی سمجھے تب نہ,ارے بہت نیند ا رہی ہے,audio/7_1_3_03.wav
4_0_2_28,val,Fear,صرف میرے نام کو کیسے داغدار کر سکتی ہے زوہرا بتاؤ,نہیں نہیں ٹھیک ہے تو کہا تھا تم نے کچھ غلط تو نہیں کہا,audio/4_0_2_28.wav
4_0_4_29,val,Disgust,یہ وجہ تھی جی اس وجہ سے تم نے موسی کو ٹھکرا دیا,یہ مدہوشی کی محفل یہ جام یہ ہوس کی بھری ہوئی نظریں,audio/4_0_4_29.wav
2_0_7_13,val,Sad,ہم سے خدا حافظ کر کے ایئرپورٹ کے لیے نکلی تھی لیکن سیدھا تھانے چلی گئی,اج جا کر اس نے وجی کے خلاف ایف ائی ار کٹوائی,audio/2_0_7_13.wav
3_0_2_20,val,Fear,اللہ والوں کی ابرو پر حرف ائے تو معجزے ہوتے ہیں,اسے کہہ دو یہاں سے چلا جائے,audio/3_0_2_20.wav
1_0_1_25,val,Angry,جرات تو دیکھو اس کی ہمت دیکھو اس کی,جانتے ہو کہ میں کیا کر سکتا ہوں,audio/1_0_1_25.wav
6_1_5_04,val,Happy,چڑیا گھر ہے میرے لیے,چوڑیاں لانے کا خیال کہاں سے اگیا,audio/6_1_5_04.wav
9_1_4_20,val,Disgust,ارے پرا ہٹا,ایسے تھوڑی ہڈی بوٹی ملائے بغیر شجرہ جانے بغیر ناتا جوڑ,audio/9_1_4_20.wav
2_0_5_31,val,Happy,بہت شوق تھا بہت شدید,ٹوائلٹ میں اڑایا اس کے بعد,audio/2_0_5_31.wav
5_0_2_10,val,Fear,دوسروں کی بیٹیوں کا سودا کرنے والے اپنی بیٹیوں کے لیے بہت محتاط رہتے ہیں,یاسمین اگر تو بچا لیا,audio/5_0_2_10.wav
6_1_1_29,val,Angry,کیوں ملنا چاہتی ہے ہو اپ اس سے,اور کبھی ائے صحیح میرے دروازے پر منہ توڑ کے رکھ دوں گی میں اس کا,audio/6_1_1_29.wav
9_1_1_21,val,Angry,نکلو یہاں سے چلو نکلو اور اج کے بعد شکل مت دکھانا مجھے اپنی,ارہی ہوں کس کو موت پڑ گئی,audio/9_1_1_21.wav
4_0_3_43,val,Boredom,الجام لگاتی رہتی ہیں بولو بھولا بھی ہوں,کہاں جا رہی ہے مجھے اکیلا چھوڑ کے,audio/4_0_3_43.wav
4_0_4_27,val,Disgust,گانڈ ہی بلاتا رہے گا کھانے کو کچھ نہیں دے گا,کتنا گھٹیا مرد ہے عورت کی کمائی کھا رہا ہے کہاں ہوتے ہیں ایسے مرد,audio/4_0_4_27.wav
7_1_5_26,val,Happy,اچھا بتاؤ کیسا لگا تمہیں اپنا ویلکم پاکستان میں,انٹی سے کیا بولا,audio/7_1_5_26.wav
2_0_7_47,val,Sad,میں نے دوسرا گھر لے لیا ہے ہم وہاں شفٹ ہو رہے ہیں,اسے بتانے کی کیا ضرورت کیا فرق پڑتا ہے,audio/2_0_7_47.wav
10_1_7_44,val,Sad,آپ نے اُنہیں روکا کیوں نہیں,مجھے آپ بہت یاد آتی ہیں,audio/10_1_7_44.wav
4_0_1_41,val,Angry,بالکل ٹھیک کر رہا ہوں میں,میں نے اپ کو ایک اخری موقع دیا لیکن دھوکہ اپ کی معصومیت کے پیچھے دھوکہ اور صرف دھوکہ چھپا ہے,audio/4_0_1_41.wav
1_0_6_18,val,Neutral,کسی کے جانے سے زندگی رک نہیں جاتی,یہ بتاؤ تم لوگوں نے نیلم کی رخصتی کا کیا سوچا ہے,audio/1_0_6_18.wav
3_0_3_20,val,Boredom,انہوں نے سب کچھ کیا مگر تمہیں گاڑی چلانی نہیں سکھائی,اگر اپ اجازت دیں تو,audio/3_0_3_20.wav
10_1_5_23,val,Happy,میں سُنوں گی بھی نہیں,ٹھیک ہوں جہاں تم بولو,audio/10_1_5_23.wav
3_0_2_32,val,Fear,تو تمہیں پتہ چلے کہ ایک وقت میں دو دو نوکریاں کرتا ہے ہمارا افضل,غلطی تو مجھ سے ہوئی ہے بیٹا میں ان کی اور خدا کی باتوں میں اگیا,audio/3_0_2_32.wav
